objectid,wd17cd,ward_name,bng_e,bng_n,lng,lat,st_areashape,st_lengthshape
318,E05000362,Isleworth,516094,175250,-0.33015001,51.46432114,0.000254455,0.099463684
319,E05000363,Osterley and Spring Grove,515208,177597,-0.34213001,51.48559189,0.000812688,0.151487076
320,E05000364,Syon,517093,177049,-0.31518,51.48028183,0.000352292,0.126065607
321,E05000365,Turnham Green,519675,178753,-0.27744001,51.49505997,0.000229093,0.089534048
322,E05000366,Barnsbury,531071,183811,-0.11149,51.53799057,0.000107567,0.046949385
323,E05000367,Bunhill,532281,182438,-0.09456,51.52537155,0.000140251,0.075723806
324,E05000368,Caledonian,530558,183901,-0.11884,51.53892136,0.000147234,0.057343692
325,E05000369,Canonbury,532445,184332,-0.09149,51.54235077,0.000104616,0.045011689
326,E05000370,Clerkenwell,531202,182644,-0.11003,51.52746964,0.000120824,0.062448376
327,E05000371,Finsbury Park,530812,186416,-0.11425,51.56145859,0.000118796,0.055070382
328,E05000372,Highbury East,531832,185104,-0.10003,51.54943085,0.000130675,0.061281785
329,E05000373,Highbury West,531299,185856,-0.10744,51.55630875,0.000140339,0.055135873
330,E05000374,Hillrise,529640,187394,-0.13079,51.57051849,0.000106946,0.055099973
331,E05000375,Holloway,530486,185379,-0.11933,51.55221939,0.000130749,0.051116533
332,E05000376,Junction,529423,186419,-0.13427,51.56180954,0.000133222,0.056060922
333,E05000377,Mildmay,532770,185225,-0.08647,51.5503006,0.000107166,0.056010664
334,E05000378,St George's,529755,185733,-0.12974,51.5555687,0.00010965,0.051325781
335,E05000379,St Mary's,531543,184121,-0.10457,51.54066849,0.000112529,0.057699866
336,E05000380,St Peter's,532044,183547,-0.09756,51.53538895,0.000105024,0.051892054
337,E05000381,Tollington,530411,187047,-0.1198,51.56721878,0.000110046,0.055308223
338,E05000400,Alexandra,520047,166637,-0.27618,51.38608932,0.0003468,0.083392728
339,E05000401,Berrylands,518942,167293,-0.29183999,51.3922081,0.000187823,0.071739591
340,E05000402,Beverley,521766,168663,-0.25080001,51.40393066,0.000242689,0.09610724
341,E05000403,Canbury,518594,170117,-0.29589,51.4176712,0.000160587,0.067357645
342,E05000404,Chessington North and Hook,517881,164742,-0.30792001,51.36951065,0.000249174,0.091391042
343,E05000405,Chessington South,517928,162408,-0.30802,51.34851837,0.000974655,0.150155235
344,E05000406,Coombe Hill,520621,170839,-0.26651001,51.42372894,0.000571576,0.127746038
345,E05000407,Coombe Vale,520476,169259,-0.26912999,51.40956116,0.00021286,0.063166344
346,E05000408,Grove,518272,168633,-0.30102,51.40439987,0.000248149,0.098772105
347,E05000409,Norbiton,519406,168947,-0.28461999,51.40697861,0.000174086,0.064930311
348,E05000410,Old Malden,521537,166612,-0.25479001,51.38554001,0.000232513,0.086009775
349,E05000411,St James,521383,167395,-0.25674,51.39260864,0.0002798,0.093509149
350,E05000412,St Mark's,517845,167545,-0.30750999,51.39471054,0.000177744,0.088885941
351,E05000413,Surbiton Hill,518376,166571,-0.30021,51.38584137,0.000215038,0.071268764
352,E05000414,Tolworth and Hook Rise,519013,165300,-0.29148,51.37429047,0.000335063,0.097697959
353,E05000415,Tudor,518256,170806,-0.30052,51.42393112,0.000204584,0.091247106
354,E05000416,Bishop's,531037,179672,-0.11351,51.50080109,0.000160168,0.05714085
355,E05000417,Brixton Hill,530487,174260,-0.12343,51.45228958,0.00014632,0.062383493
356,E05000418,Clapham Common,529420,174624,-0.13864,51.45581055,0.000173151,0.056809978
357,E05000419,Clapham Town,529177,175721,-0.14173999,51.46572113,0.000144768,0.058718269
358,E05000420,Coldharbour,531478,175651,-0.10866,51.46456146,0.000156294,0.051770665
359,E05000421,Ferndale,530864,175676,-0.11748,51.46493149,0.000110065,0.065843815
360,E05000422,Gipsy Hill,532816,171711,-0.09089,51.42884064,0.000203042,0.070354799
361,E05000423,Herne Hill,531951,175062,-0.10207,51.45915985,0.000262656,0.09036835
362,E05000424,Knight's Hill,531666,171709,-0.10742,51.42908859,0.000190254,0.065850495
363,E05000425,Larkhall,530066,176160,-0.12879001,51.46945953,0.000137317,0.062519501
364,E05000426,Oval,530879,177660,-0.11653,51.48276138,0.000160721,0.07721162
365,E05000427,Prince's,531058,178476,-0.11365,51.49005127,0.000137576,0.063347418
366,E05000428,St Leonard's,529945,171692,-0.13217001,51.42934036,0.000187165,0.076252228
367,E05000429,Stockwell,530309,176635,-0.12512,51.47367859,0.000112167,0.062571451
368,E05000430,Streatham Hill,530431,173054,-0.12468,51.4414711,0.000164307,0.069989937
369,E05000431,Streatham South,530011,170368,-0.13169999,51.41741943,0.00021947,0.088451453
370,E05000432,Streatham Wells,530706,171771,-0.1212,51.42987061,0.000187432,0.078423925
371,E05000433,Thornton,529594,173802,-0.13643999,51.44837952,0.000139364,0.054288351
372,E05000434,Thurlow Park,532082,173172,-0.10089,51.44213867,0.000195884,0.065364588
373,E05000435,Tulse Hill,531080,174027,-0.11499,51.4500618,0.000133468,0.062717545
374,E05000436,Vassall,531379,176885,-0.10963,51.4756813,0.000146192,0.053956049
375,E05000437,Bellingham,537448,172042,-0.02417,51.43070984,0.00039876,0.116428157
376,E05000438,Blackheath,538957,175950,-0.00095,51.46546173,0.000299921,0.109236657
377,E05000439,Brockley,537011,176314,-0.0288,51.46921158,0.000217605,0.070170784
378,E05000440,Catford South,538608,172997,-0.00712,51.43901062,0.000241346,0.081242475
379,E05000441,Crofton Park,536395,174248,-0.03846,51.45079041,0.000222402,0.080425751
380,E05000442,Downham,539005,171303,-0.00208,51.4236908,0.00030787,0.108077079
381,E05000443,Evelyn,536526,178155,-0.03507,51.48587036,0.000209987,0.080410578
382,E05000444,Forest Hill,534978,173025,-0.05931,51.44013977,0.000236353,0.080513698
383,E05000445,Grove Park,540665,172592,0.022289,51.43487167,0.00030938,0.118426724
384,E05000446,Ladywell,537158,175193,-0.02712,51.45909882,0.000207747,0.073393053
385,E05000447,Lee Green,539528,174471,0.006682,51.45203018,0.000232605,0.085429817
386,E05000448,Lewisham Central,538501,174552,-0.00805,51.45301056,0.000266718,0.115374245
387,E05000449,New Cross,535887,177612,-0.04447,51.48114014,0.000232568,0.103643409
388,E05000450,Perry Vale,536103,172588,-0.0433,51.43593979,0.000217794,0.064833415
389,E05000451,Rushey Green,537714,173709,-0.0197,51.44562912,0.000230868,0.088583438
390,E05000452,Sydenham,535154,171698,-0.05728,51.42816925,0.000225411,0.093365821
391,E05000453,Telegraph Hill,535875,176219,-0.04518,51.46863174,0.000200067,0.067173024
392,E05000454,Whitefoot,539538,172643,0.006106,51.43560028,0.000288307,0.105417016
393,E05000455,Abbey,525861,169831,-0.19154,51.41352844,0.000180066,0.063244357
394,E05000456,Cannon Hill,524298,168461,-0.21449,51.40156174,0.000287278,0.079767989
395,E05000457,Colliers Wood,527239,170365,-0.17155001,51.41801834,0.000143588,0.070073983
396,E05000458,Cricket Green,528055,167906,-0.16069999,51.39574051,0.000387002,0.142621156
397,E05000459,Dundonald,524512,169841,-0.21093,51.41392136,0.000148884,0.072595861
398,E05000460,Figge's Marsh,528248,169379,-0.1574,51.40893936,0.000147563,0.0816864
399,E05000461,Graveney,528651,170114,-0.15133999,51.41545105,0.000114064,0.063062489
400,E05000462,Hillside,524181,170518,-0.21545,51.42007828,0.000153688,0.074352226
401,E05000463,Lavender Fields,527163,169547,-0.17293,51.41069031,0.000152446,0.065720098
402,E05000464,Longthornton,529368,169377,-0.14131001,51.40866089,0.000191688,0.095655471
403,E05000465,Lower Morden,523813,166981,-0.22197001,51.38837051,0.000232995,0.079707876
404,E05000466,Merton Park,525222,168997,-0.20102,51.40618134,0.000234427,0.07288725
405,E05000467,Pollards Hill,529376,168198,-0.14162,51.39807129,0.000279485,0.087116931
406,E05000468,Ravensbury,526636,167860,-0.18110999,51.39564896,0.000237652,0.085510589
407,E05000469,Raynes Park,522776,169444,-0.23602,51.41072845,0.000239925,0.083695827
408,E05000470,St Helier,525226,167584,-0.20146,51.39347839,0.000238374,0.091893718
409,E05000471,Trinity,525714,170779,-0.19332001,51.42208099,0.000139088,0.068084522
410,E05000472,Village,523024,171098,-0.23187999,51.42554092,0.000803204,0.151531737
411,E05000473,West Barnes,522870,168052,-0.23514999,51.39820099,0.00025215,0.082971733
412,E05000474,Wimbledon Park,525436,171956,-0.1969,51.43272018,0.000298676,0.1122223
413,E05000475,Beckton,543657,181747,0.069023,51.51638031,0.000718171,0.145283795
414,E05000476,Boleyn,541637,183316,0.040561,51.5309906,0.000118828,0.061682775
415,E05000477,Canning Town North,539361,182293,0.007367,51.52236176,0.000318586,0.093318651
416,E05000478,Canning Town South,539907,181061,0.014742,51.5111618,0.000218327,0.099453415
417,E05000479,Custom House,541237,181261,0.033975,51.51261902,0.00026722,0.083694958
418,E05000480,East Ham Central,542407,183542,0.051745,51.53282928,0.000133705,0.060276658
419,E05000481,East Ham North,542472,184650,0.05313,51.54277039,0.000117228,0.064975819
420,E05000482,East Ham South,542982,182708,0.059691,51.52518845,0.000232075,0.093682462
421,E05000483,Forest Gate North,540346,185550,0.022852,51.5513916,0.000161718,0.080498087
422,E05000484,Forest Gate South,539885,184884,0.015943,51.54552078,0.000154373,0.07795391
423,E05000485,Green Street East,541402,184500,0.03765,51.54169083,9.67E-05,0.049726788
424,E05000486,Green Street West,540765,184319,0.028399,51.54021835,0.000104027,0.055755728
425,E05000487,Little Ilford,542591,185806,0.055312,51.55311966,0.000246227,0.085775415
426,E05000488,Manor Park,541859,185285,0.044552,51.54862976,0.00017301,0.072333873
427,E05000489,Plaistow North,540451,183309,0.023472,51.53121948,0.000127512,0.073133763
428,E05000490,Plaistow South,541108,182513,0.032618,51.52391052,0.000179344,0.062484758
429,E05000491,Royal Docks,542011,180183,0.044688,51.50273895,0.000428271,0.144659594
430,E05000492,Stratford and New Town,538428,184068,-0.00537,51.53853989,0.000542936,0.144421077
431,E05000493,Wall End,543185,184003,0.063141,51.53676987,0.000178382,0.064510508
432,E05000494,West Ham,539613,183706,0.011556,51.53499985,0.000173233,0.066197393
433,E05000495,Aldborough,546280,190122,0.110278,51.59096146,0.001115549,0.183897106
434,E05000496,Barkingside,543392,189053,0.068181,51.58209991,0.000198335,0.072831156
435,E05000497,Bridge,541908,191950,0.047948,51.60850143,0.000334627,0.098966085
436,E05000498,Chadwell,547235,188324,0.1233,51.57455826,0.000196151,0.080510493
437,E05000499,Church End,540149,190778,0.022095,51.59841156,0.000192666,0.071714403
438,E05000500,Clayhall,542372,189245,0.053548,51.58407974,0.000323479,0.097360598
439,E05000501,Clementswood,544413,186216,0.081742,51.55635071,0.000164906,0.074260289
440,E05000502,Cranbrook,542958,187625,0.061341,51.56938171,0.000311301,0.099838503
441,E05000503,Fairlop,544374,190945,0.083122,51.59885025,0.000466536,0.158722632
442,E05000504,Fullwell,543334,190341,0.06787,51.59368896,0.000283838,0.097601152
443,E05000505,Goodmayes,546383,186574,0.110287,51.55905151,0.000212657,0.115038732
444,E05000506,Hainault,546990,192308,0.121436,51.61042023,0.000733604,0.158456636
445,E05000507,Loxford,543907,185278,0.074065,51.54804993,0.000163986,0.109679561
446,E05000508,Mayfield,545479,185971,0.097006,51.55387115,0.00024396,0.080318504
447,E05000509,Monkhams,540274,192654,0.024649,51.61523819,0.000399343,0.108955281
448,E05000510,Newbury,544624,187965,0.085502,51.57201004,0.000274921,0.123978887
449,E05000511,Roding,541347,190293,0.039185,51.59376144,0.000306554,0.098042884
450,E05000512,Seven Kings,546526,188120,0.112992,51.57291031,0.000270139,0.103619012
451,E05000513,Snaresbrook,540242,188800,0.022648,51.58061981,0.000257485,0.102942846
452,E05000514,Valentines,543621,187029,0.070657,51.5638504,0.000194887,0.088372094
453,E05000515,Wanstead,541052,187677,0.03388,51.57032013,0.000673102,0.157319149
454,E05000516,Barnes,522528,177191,-0.2369,51.48041153,0.000342421,0.082474857
455,E05000517,East Sheen,520858,174041,-0.26201001,51.45246124,0.000754515,0.141889094
456,E05000518,Fulwell and Hampton Hill,514614,171210,-0.35275,51.42831039,0.000247942,0.092907192
457,E05000519,"Ham, Petersham and Richmond Riverside",518355,172475,-0.29854,51.43891144,0.001196304,0.206633658
458,E05000520,Hampton,516027,168882,-0.33320001,51.40710068,0.000888791,0.234636732
459,E05000521,Hampton North,513016,171175,-0.37573999,51.42832184,0.000252091,0.076122514
460,E05000522,Hampton Wick,517064,170551,-0.31773999,51.42189026,0.000354308,0.110471367
461,E05000523,Heathfield,513340,173549,-0.37031999,51.44958878,0.000247124,0.104803149
462,E05000524,Kew,518872,176737,-0.28968,51.47711182,0.000427152,0.116606752
463,E05000525,Mortlake and Barnes Common,521361,175939,-0.25413001,51.46940994,0.000238477,0.10175288
464,E05000526,North Richmond,518499,175644,-0.29541001,51.46736145,0.00035139,0.125569
465,E05000527,St Margarets and North Twickenham,516452,174391,-0.32528001,51.45653152,0.000254504,0.100951211
466,E05000528,South Richmond,518911,174472,-0.28988001,51.45674133,0.000344117,0.109345453
467,E05000529,South Twickenham,515512,172619,-0.33938,51.44078827,0.000218607,0.080091494
468,E05000530,Teddington,515869,170560,-0.33491999,51.42221069,0.000551604,0.148946351
469,E05000531,Twickenham Riverside,517038,173742,-0.31705999,51.45056915,0.000226584,0.110218715
470,E05000532,West Twickenham,514147,172481,-0.35905999,51.43983078,0.000317943,0.085506
471,E05000533,Whitton,514317,173978,-0.35613,51.45325089,0.000210338,0.085358696
472,E05000534,Brunswick Park,533082,176861,-0.08513,51.47505951,0.000120913,0.059080074
473,E05000535,Camberwell Green,532343,177037,-0.0957,51.4768219,0.00012613,0.059550446
474,E05000536,Cathedrals,531989,179859,-0.09974,51.5022583,0.000204891,0.074922975
475,E05000537,Chaucer,532686,179585,-0.0898,51.49962997,0.000106133,0.053714237
476,E05000538,College,533700,172042,-0.07805,51.43161011,0.000418047,0.105873745
477,E05000539,East Dulwich,533925,174652,-0.07383,51.45500946,0.000132025,0.058742789
478,E05000540,East Walworth,533387,178338,-0.08018,51.48825836,0.000148424,0.085272817
479,E05000541,Faraday,532858,177881,-0.08797,51.48427963,0.000113663,0.05319614
480,E05000542,Grange,533505,179091,-0.0782,51.49499893,0.000157245,0.076027397
481,E05000543,Livesey,534596,177716,-0.06301,51.48239136,0.000186153,0.089220849
482,E05000544,Newington,531937,178171,-0.10112,51.48709869,0.000107901,0.052365279
483,E05000545,Nunhead,535224,176393,-0.05448,51.47034836,0.000171875,0.081532669
484,E05000546,Peckham,533891,177240,-0.07334,51.47827911,0.000112545,0.063158317
485,E05000547,Peckham Rye,535274,174766,-0.05438,51.45571899,0.000291351,0.087619418
486,E05000548,Riverside,534196,179605,-0.06805,51.49945831,0.000134974,0.084566216
487,E05000549,Rotherhithe,535376,179355,-0.05116,51.49692917,0.000176181,0.07619852
488,E05000550,South Bermondsey,534310,178504,-0.06683,51.4895401,0.000126031,0.055406171
489,E05000551,South Camberwell,533354,175716,-0.08164,51.46471024,0.000172258,0.074062229
490,E05000552,Surrey Docks,536135,179733,-0.04009,51.50014114,0.000187798,0.077956399
491,E05000553,The Lane,534354,176083,-0.06712,51.46776962,0.000179704,0.076972078
492,E05000554,Village,532925,174176,-0.08839,51.4509697,0.000360511,0.089762014
493,E05000555,Beddington North,529747,165763,-0.13718,51.37609863,0.000644143,0.136873623
494,E05000556,Beddington South,530114,163217,-0.13283999,51.35313034,0.000395074,0.126944674
495,E05000557,Belmont,525922,162515,-0.19326,51.34777069,0.000301127,0.103986792
496,E05000558,Carshalton Central,527550,164411,-0.16921,51.36444855,0.00026128,0.104464835
497,E05000559,Carshalton South and Clockhouse,527970,162212,-0.16396999,51.34458923,0.000910121,0.180421492
498,E05000560,Cheam,524367,162746,-0.21549,51.35018921,0.000507246,0.138148807
499,E05000561,Nonsuch,522703,165096,-0.23857,51.37166977,0.000246239,0.099244947
500,E05000562,St Helier,526792,166324,-0.17941,51.38180923,0.0001933,0.077823284
501,E05000563,Stonecot,524707,166047,-0.20946001,51.37977982,0.00025617,0.073416722
502,E05000564,Sutton Central,525997,164415,-0.19151001,51.36483002,0.000169185,0.078475224
503,E05000565,Sutton North,525856,165606,-0.19311,51.37556076,0.000241952,0.071577498
504,E05000566,Sutton South,526236,163439,-0.18842,51.35599899,0.000164137,0.07508848
505,E05000567,Sutton West,525284,163808,-0.20196,51.3595314,0.000230071,0.091628751
506,E05000568,The Wrythe,527431,165603,-0.1705,51.37517929,0.000191576,0.084088631
507,E05000569,Wallington North,528854,164718,-0.15038,51.36690903,0.000209061,0.08019376
508,E05000570,Wallington South,528999,163274,-0.14882,51.35390091,0.000221746,0.077514617
509,E05000571,Wandle Valley,527924,166527,-0.16308001,51.38338089,0.000265251,0.09501084
510,E05000572,Worcester Park,523177,166070,-0.23142,51.3803215,0.000252747,0.076310731
511,E05000590,Cann Hall,539677,186400,0.013546,51.55918884,0.00011121,0.053827263
512,E05000591,Cathall,538696,186001,-0.00075,51.55585098,0.000137035,0.0569627
513,E05000592,Chapel End,537644,190618,-0.01411,51.5975914,0.00024005,0.074468298
514,E05000593,Chingford Green,538849,194979,0.005001,51.63647842,0.000483919,0.116283682
515,E05000594,Endlebury,537911,193900,-0.00896,51.62702179,0.000253052,0.077321893
516,E05000595,Forest,538779,188281,0.001343,51.57632065,0.000257563,0.085418259
517,E05000596,Grove Green,538490,186807,-0.0034,51.56314087,0.000116143,0.043927809
518,E05000597,Hale End and Highams Park,538907,190916,0.00423,51.59996033,0.000304534,0.105826782
519,E05000598,Hatch Lane,539310,192424,0.010643,51.61341095,0.000313631,0.102135082
